_id,venta,producto_variedad,color,talla,sku,cantidad,precio,createdAT,tenant
685310b5fed82d2f95e104bc,685310b5fed82d2f95e104bb,6852ddc311304d6fc7c26d3c,Verde,Único,27TECGADVERÚ99,1,52,2024-11-07T19:00:20.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104be,685310b5fed82d2f95e104bd,6852ddc311304d6fc7c27137,Azul,Único,117ACNCARAZUÚ89,1,108,2024-11-07T16:30:51.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104c0,685310b5fed82d2f95e104bf,6852ddc311304d6fc7c270bb,Negro,L,105RPNGORNEGL28,2,129,2024-11-08T18:30:02.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104c1,685310b5fed82d2f95e104bf,6852ddc311304d6fc7c270e7,Rojo,40,110CAMZACROJ468,1,104,2024-11-08T18:30:02.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104c3,685310b5fed82d2f95e104c2,6852ddc311304d6fc7c26dbe,Azul Marino,40,36CANBOTAZM418,1,101,2024-11-08T16:35:50.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104c5,685310b5fed82d2f95e104c4,6852ddc311304d6fc7c26d64,Naranja,Único,31ACNCARNARÚ35,2,71,2024-11-08T13:15:11.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104c7,685310b5fed82d2f95e104c6,6852ddc311304d6fc7c2731e,Rosado,Único,165MMMBODROSÚ17,1,218,2024-11-08T16:54:04.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104c9,685310b5fed82d2f95e104c8,6852ddc311304d6fc7c2731e,Rosado,Único,165MMMBODROSÚ17,1,218,2024-11-08T09:37:35.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104cb,685310b5fed82d2f95e104ca,6852ddc311304d6fc7c26fa1,Naranja,XXL,78RPMGORNARX91,2,62,2024-11-08T18:34:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104cd,685310b5fed82d2f95e104cc,6852ddc311304d6fc7c27179,Amarillo,Único,126ACFNECAMAÚ74,1,136,2024-11-08T20:09:21.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104cf,685310b5fed82d2f95e104ce,6852ddc311304d6fc7c274a1,Rosado,Único,199ACFNECROSÚ10,1,133,2024-11-08T17:22:23.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104d1,685310b5fed82d2f95e104d0,6852ddc311304d6fc7c26eed,Azul Marino,Único,63CENCOIAZMÚ64,1,87,2024-11-08T15:14:16.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104d3,685310b5fed82d2f95e104d2,6852ddc311304d6fc7c2724f,Gris,40,149CANBOTGRI421,1,155,2024-11-08T12:44:09.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104d5,685310b5fed82d2f95e104d4,6852ddc311304d6fc7c273c3,Gris,Único,180ACFBOMGRIÚ38,1,76,2024-11-08T10:39:15.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104d7,685310b5fed82d2f95e104d6,6852ddc311304d6fc7c26da8,Blanco,L,35RPNCHABLAL04,2,91,2024-11-08T15:49:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104d8,685310b5fed82d2f95e104d6,6852ddc311304d6fc7c27218,Naranja,S,143RPNCHANARS89,1,92,2024-11-08T15:49:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104da,685310b5fed82d2f95e104d9,6852ddc311304d6fc7c26d69,Azul Marino,41,32CANSANAZM439,1,157,2024-11-08T09:05:07.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104dc,685310b5fed82d2f95e104db,6852ddc311304d6fc7c2742d,Gris,Único,188ACFBILGRIÚ46,2,188,2024-11-08T17:50:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104de,685310b5fed82d2f95e104dd,6852ddc311304d6fc7c27250,Gris,35,149CANBOTGRI393,2,136,2024-11-08T16:04:05.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104e0,685310b5fed82d2f95e104df,6852ddc311304d6fc7c27219,Naranja,L,143RPNCHANARL76,2,84,2024-11-08T10:07:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104e1,685310b5fed82d2f95e104df,6852ddc311304d6fc7c27117,Rojo,XXL,113RPMROIROJX66,2,120,2024-11-08T10:07:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104e3,685310b5fed82d2f95e104e2,6852ddc311304d6fc7c26e22,Rojo,Único,46CEMCOLROJÚ50,1,70,2024-11-08T09:43:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104e5,685310b5fed82d2f95e104e4,6852ddc311304d6fc7c27373,Amarillo,L,174RPMGORAMAL80,1,66,2024-11-09T14:43:03.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104e7,685310b5fed82d2f95e104e6,6852ddc311304d6fc7c26c78,Verde,Único,08MMMBODVERÚ20,1,115,2024-11-09T12:32:32.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104e9,685310b5fed82d2f95e104e8,6852ddc311304d6fc7c26cc9,Azul Marino,Único,15TECACCAZMÚ20,2,59,2024-11-09T15:39:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104ea,685310b5fed82d2f95e104e8,6852ddc311304d6fc7c27179,Amarillo,Único,126ACFNECAMAÚ74,1,136,2024-11-09T15:39:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104eb,685310b5fed82d2f95e104e8,6852ddc311304d6fc7c27306,Gris,Único,162CEFECOGRIÚ95,1,106,2024-11-09T15:39:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104ed,685310b5fed82d2f95e104ec,6852ddc311304d6fc7c26cec,Blanco,L,20RPMROIBLAL78,1,172,2024-11-09T12:07:33.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104ee,685310b5fed82d2f95e104ec,6852ddc311304d6fc7c272fe,Azul,Único,161TECGAIAZUÚ87,1,130,2024-11-09T12:07:33.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104f0,685310b5fed82d2f95e104ef,6852ddc311304d6fc7c26f6d,Rojo,40,75CANBOTROJ408,1,105,2024-11-09T14:05:31.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104f1,685310b5fed82d2f95e104ef,6852ddc311304d6fc7c26c78,Verde,Único,08MMMBODVERÚ20,1,115,2024-11-09T14:05:31.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104f3,685310b5fed82d2f95e104f2,6852ddc311304d6fc7c27445,Azul,S,190RPMSUDAZUS50,2,120,2024-11-09T17:40:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104f5,685310b5fed82d2f95e104f4,6852ddc311304d6fc7c27325,Blanco,XL,166RPNCHABLAX25,1,108,2024-11-09T19:36:44.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104f6,685310b5fed82d2f95e104f4,6852ddc311304d6fc7c273ea,Blanco,XS,183RPNPANBLAX68,1,181,2024-11-09T19:36:44.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104f8,685310b5fed82d2f95e104f7,6852ddc311304d6fc7c26d92,Rojo,Único,34ACMPORROJÚ58,1,118,2024-11-09T09:36:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104f9,685310b5fed82d2f95e104f7,6852ddc311304d6fc7c271eb,Blanco,Único,139CEMECOBLAÚ13,1,209,2024-11-09T09:36:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104fb,685310b5fed82d2f95e104fa,6852ddc311304d6fc7c26cda,Rojo,Único,17ACFBILROJÚ00,2,140,2024-11-09T15:54:03.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104fd,685310b5fed82d2f95e104fc,6852ddc311304d6fc7c27477,Azul Marino,Único,194MMNLONAZMÚ23,1,106,2024-11-09T12:16:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104fe,685310b5fed82d2f95e104fc,6852ddc311304d6fc7c2700e,Verde,Único,87MMMMALVERÚ28,1,211,2024-11-09T12:16:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e104ff,685310b5fed82d2f95e104fc,6852ddc311304d6fc7c26dc0,Azul Marino,43,36CANBOTAZM477,1,167,2024-11-09T12:16:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10501,685310b5fed82d2f95e10500,6852ddc311304d6fc7c27101,Blanco,Único,111MMMMOEBLAÚ92,1,206,2024-11-09T17:18:11.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10503,685310b5fed82d2f95e10502,6852ddc311304d6fc7c26cff,Rosado,S,21RPNSUDROSS38,1,122,2024-11-09T14:53:40.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10504,685310b5fed82d2f95e10502,6852ddc311304d6fc7c26e5b,Blanco,Único,52ACNLONBLAÚ39,1,73,2024-11-09T14:53:40.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10506,685310b5fed82d2f95e10505,6852ddc311304d6fc7c27462,Morado,S,193RPFRODMORS78,1,199,2024-11-09T17:56:19.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10508,685310b5fed82d2f95e10507,6852ddc311304d6fc7c271e7,Rojo,Único,139CEMECOROJÚ38,1,126,2024-11-09T17:44:40.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1050a,685310b5fed82d2f95e10509,6852ddc311304d6fc7c26fa5,Naranja,S,78RPMGORNARS19,1,113,2024-11-09T12:07:11.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1050c,685310b5fed82d2f95e1050b,6852ddc311304d6fc7c2716c,Amarillo,Único,124ACNCARAMAÚ23,2,122,2024-11-09T14:43:26.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1050e,685310b5fed82d2f95e1050d,6852ddc311304d6fc7c26c67,Negro,XL,06RPMCHANEGX36,1,139,2024-11-09T19:55:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1050f,685310b5fed82d2f95e1050d,6852ddc311304d6fc7c26c72,Café,Único,07MMMMOECAFÚ91,2,196,2024-11-09T19:55:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10511,685310b5fed82d2f95e10510,6852ddc311304d6fc7c270bb,Negro,L,105RPNGORNEGL28,2,129,2024-11-10T17:18:12.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10512,685310b5fed82d2f95e10510,6852ddc311304d6fc7c26cf3,Café,XS,20RPMROICAFX48,1,98,2024-11-10T17:18:12.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10514,685310b5fed82d2f95e10513,6852ddc311304d6fc7c26e1f,Negro,Único,46CEMCOLNEGÚ96,2,122,2024-11-10T18:03:37.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10516,685310b5fed82d2f95e10515,6852ddc311304d6fc7c26e8a,Azul Marino,39,56CAMZACAZM379,1,179,2024-11-10T11:10:58.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10517,685310b5fed82d2f95e10515,6852ddc311304d6fc7c26c72,Café,Único,07MMMMOECAFÚ91,2,196,2024-11-10T11:10:58.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10519,685310b5fed82d2f95e10518,6852ddc311304d6fc7c2735a,Café,Único,171MMMRINCAFÚ57,2,238,2024-11-10T12:06:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1051b,685310b5fed82d2f95e1051a,6852ddc311304d6fc7c27280,Rosado,Único,153MMMMOUROSÚ94,1,249,2024-11-10T10:15:01.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1051d,685310b5fed82d2f95e1051c,6852ddc311304d6fc7c27441,Rosado,XXL,190RPMSUDROSX35,1,196,2024-11-10T16:30:15.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1051f,685310b5fed82d2f95e1051e,6852ddc311304d6fc7c272d9,Morado,L,157RPFGORMORL33,1,202,2024-11-10T10:24:56.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10520,685310b5fed82d2f95e1051e,6852ddc311304d6fc7c27179,Amarillo,Único,126ACFNECAMAÚ74,1,136,2024-11-10T10:24:56.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10521,685310b5fed82d2f95e1051e,6852ddc311304d6fc7c272f1,Azul Marino,Único,159ACFESTAZMÚ46,1,137,2024-11-10T10:24:56.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10523,685310b5fed82d2f95e10522,6852ddc311304d6fc7c26e7d,Blanco,S,55RPFGORBLAS56,1,171,2024-11-10T09:07:52.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10524,685310b5fed82d2f95e10522,6852ddc311304d6fc7c26e28,Café,Único,47CEFPRECAFÚ08,1,90,2024-11-10T09:07:52.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10526,685310b5fed82d2f95e10525,6852ddc311304d6fc7c26ccb,Rosado,Único,15TECACCROSÚ21,2,150,2024-11-10T20:58:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10527,685310b5fed82d2f95e10525,6852ddc311304d6fc7c2747a,Negro,Único,194MMNLONNEGÚ13,2,73,2024-11-10T20:58:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10529,685310b5fed82d2f95e10528,6852ddc311304d6fc7c26e59,Azul,Único,52ACNLONAZUÚ29,2,90,2024-11-10T12:04:20.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1052b,685310b5fed82d2f95e1052a,6852ddc311304d6fc7c27093,Negro,Único,100ACNLONNEGÚ46,1,76,2024-11-10T10:16:48.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1052d,685310b5fed82d2f95e1052c,6852ddc311304d6fc7c26fe1,Azul Marino,Único,83ACMESTAZMÚ19,2,87,2024-11-10T15:07:24.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1052e,685310b5fed82d2f95e1052c,6852ddc311304d6fc7c26fa2,Naranja,XS,78RPMGORNARX68,1,84,2024-11-10T15:07:24.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10530,685310b5fed82d2f95e1052f,6852ddc311304d6fc7c26d87,Morado,35,33CAFZACMOR313,2,101,2024-11-10T14:41:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10532,685310b5fed82d2f95e10531,6852ddc311304d6fc7c27050,Azul,Único,95CENCOIAZUÚ46,1,137,2024-11-10T16:58:39.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10534,685310b5fed82d2f95e10533,6852ddc311304d6fc7c2721f,Azul Marino,Único,144ACNCARAZMÚ45,1,104,2024-11-10T12:55:37.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10536,685310b5fed82d2f95e10535,6852ddc311304d6fc7c27032,Azul Marino,XXL,92RPNPANAZMX02,1,105,2024-11-10T09:27:11.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10538,685310b5fed82d2f95e10537,6852ddc311304d6fc7c27083,Morado,36,98CAFZADMOR380,1,127,2024-11-10T16:40:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1053a,685310b5fed82d2f95e10539,6852ddc311304d6fc7c27179,Amarillo,Único,126ACFNECAMAÚ74,1,136,2024-11-11T12:00:04.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1053c,685310b5fed82d2f95e1053b,6852ddc311304d6fc7c27128,Rosado,Único,115ACNCARROSÚ40,1,105,2024-11-11T12:21:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1053e,685310b5fed82d2f95e1053d,6852ddc311304d6fc7c26e54,Rosado,Único,51CENPERROSÚ91,1,101,2024-11-11T13:51:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10540,685310b5fed82d2f95e1053f,6852ddc311304d6fc7c26fe5,Azul,Único,84MMMMALAZUÚ54,1,136,2024-11-11T15:55:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10541,685310b5fed82d2f95e1053f,6852ddc311304d6fc7c27356,Rojo,43,170CAFBOTROJ459,2,197,2024-11-11T15:55:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10543,685310b5fed82d2f95e10542,6852ddc311304d6fc7c26e21,Amarillo,Único,46CEMCOLAMAÚ41,1,87,2024-11-11T14:07:23.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10545,685310b5fed82d2f95e10544,6852ddc311304d6fc7c271e3,Rojo,Único,138TECACCROJÚ96,1,111,2024-11-11T15:18:39.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10547,685310b5fed82d2f95e10546,6852ddc311304d6fc7c27026,Azul,Único,90MMNLONAZUÚ71,1,217,2024-11-11T11:12:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10549,685310b5fed82d2f95e10548,6852ddc311304d6fc7c27137,Azul,Único,117ACNCARAZUÚ89,1,108,2024-11-11T17:58:15.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1054b,685310b5fed82d2f95e1054a,6852ddc311304d6fc7c270e7,Rojo,40,110CAMZACROJ468,1,104,2024-11-11T14:08:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1054d,685310b5fed82d2f95e1054c,6852ddc311304d6fc7c26fcb,Azul,38,82CAFBOTAZU307,1,209,2024-11-11T12:14:10.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1054f,685310b5fed82d2f95e1054e,6852ddc311304d6fc7c27205,Blanco,43,142CAFZADBLA492,1,168,2024-11-11T11:19:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10551,685310b5fed82d2f95e10550,6852ddc311304d6fc7c271ea,Verde,Único,139CEMECOVERÚ14,2,175,2024-11-11T19:01:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10552,685310b5fed82d2f95e10550,6852ddc311304d6fc7c27250,Gris,35,149CANBOTGRI393,2,136,2024-11-11T19:01:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10554,685310b5fed82d2f95e10553,6852ddc311304d6fc7c26d3c,Verde,Único,27TECGADVERÚ99,1,52,2024-11-11T12:11:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10556,685310b5fed82d2f95e10555,6852ddc311304d6fc7c26dbf,Azul Marino,42,36CANBOTAZM484,1,155,2024-11-11T18:16:15.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10557,685310b5fed82d2f95e10555,6852ddc311304d6fc7c26d69,Azul Marino,41,32CANSANAZM439,1,157,2024-11-11T18:16:15.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10559,685310b5fed82d2f95e10558,6852ddc311304d6fc7c2748b,Negro,Único,196MMNLONNEGÚ84,1,64,2024-11-11T17:04:33.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1055b,685310b5fed82d2f95e1055a,6852ddc311304d6fc7c26dd9,Amarillo,Único,40ACNLONAMAÚ20,1,101,2024-11-11T09:39:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1055d,685310b5fed82d2f95e1055c,6852ddc311304d6fc7c27015,Blanco,Único,88ACNCARBLAÚ14,1,80,2024-11-11T15:40:48.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1055f,685310b5fed82d2f95e1055e,6852ddc311304d6fc7c26d43,Rojo,XS,28RPNSUDROJX79,1,140,2024-11-12T19:53:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10561,685310b5fed82d2f95e10560,6852ddc311304d6fc7c2722d,Rosado,Único,146ACNESTROSÚ74,1,81,2024-11-12T18:32:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10563,685310b5fed82d2f95e10562,6852ddc311304d6fc7c26f6f,Negro,38,75CANBOTNEG302,1,136,2024-11-12T11:00:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10565,685310b5fed82d2f95e10564,6852ddc311304d6fc7c2722f,Azul,Único,146ACNESTAZUÚ23,1,88,2024-11-12T10:02:21.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10567,685310b5fed82d2f95e10566,6852ddc311304d6fc7c2731e,Rosado,Único,165MMMBODROSÚ17,1,218,2024-11-12T09:32:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10568,685310b5fed82d2f95e10566,6852ddc311304d6fc7c27372,Azul,S,174RPMGORAZUS16,1,95,2024-11-12T09:32:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1056a,685310b5fed82d2f95e10569,6852ddc311304d6fc7c26fdd,Negro,Único,83ACMESTNEGÚ10,2,127,2024-11-12T18:29:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1056c,685310b5fed82d2f95e1056b,6852ddc311304d6fc7c270bf,Blanco,Único,106ACFNECBLAÚ26,2,224,2024-11-12T19:41:56.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1056e,685310b5fed82d2f95e1056d,6852ddc311304d6fc7c27038,Azul,L,92RPNPANAZUL39,2,85,2024-11-12T11:11:33.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10570,685310b5fed82d2f95e1056f,6852ddc311304d6fc7c27352,Morado,Único,169CENPERMORÚ00,1,122,2024-11-12T17:07:11.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10572,685310b5fed82d2f95e10571,6852ddc311304d6fc7c26eed,Azul Marino,Único,63CENCOIAZMÚ64,1,87,2024-11-12T10:54:41.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10574,685310b5fed82d2f95e10573,6852ddc311304d6fc7c26e6a,Morado,Único,54ACNESTMORÚ02,1,99,2024-11-12T10:35:07.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10576,685310b5fed82d2f95e10575,6852ddc311304d6fc7c26de0,Gris,L,41RPNSUDGRIL42,1,206,2024-11-12T14:52:59.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10578,685310b5fed82d2f95e10577,6852ddc311304d6fc7c27057,Naranja,Único,96ACFESTNARÚ13,1,224,2024-11-12T18:29:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1057a,685310b5fed82d2f95e10579,6852ddc311304d6fc7c27163,Naranja,35,123CANSANNAR384,2,111,2024-11-12T09:00:12.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1057c,685310b5fed82d2f95e1057b,6852ddc311304d6fc7c26d18,Rojo,36,23CANBOTROJ362,1,155,2024-11-12T14:33:02.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1057e,685310b5fed82d2f95e1057d,6852ddc311304d6fc7c26f85,Negro,L,76RPMROINEGL74,2,164,2024-11-12T15:00:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10580,685310b5fed82d2f95e1057f,6852ddc311304d6fc7c26eb0,Negro,Único,57CEMPRENEGÚ41,1,223,2024-11-12T09:48:58.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10581,685310b5fed82d2f95e1057f,6852ddc311304d6fc7c26f2f,Rojo,Único,68ACFESTROJÚ42,2,102,2024-11-12T09:48:58.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10583,685310b5fed82d2f95e10582,6852ddc311304d6fc7c27357,Morado,40,170CAFBOTMOR486,1,150,2024-11-13T17:15:51.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10585,685310b5fed82d2f95e10584,6852ddc311304d6fc7c2724a,Blanco,Único,148CENCOIBLAÚ04,1,133,2024-11-13T15:07:52.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10586,685310b5fed82d2f95e10584,6852ddc311304d6fc7c26dad,Gris,S,35RPNCHAGRIS31,2,64,2024-11-13T15:07:52.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10588,685310b5fed82d2f95e10587,6852ddc311304d6fc7c27149,Rojo,Único,120TECACCROJÚ58,1,120,2024-11-13T14:06:06.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1058a,685310b5fed82d2f95e10589,6852ddc311304d6fc7c273fe,Rosado,Único,185TECGAIROSÚ42,1,113,2024-11-13T11:08:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1058b,685310b5fed82d2f95e10589,6852ddc311304d6fc7c26db3,Rosado,XXL,35RPNCHAROSX64,1,66,2024-11-13T11:08:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1058d,685310b5fed82d2f95e1058c,6852ddc311304d6fc7c27164,Naranja,43,123CANSANNAR414,1,70,2024-11-13T20:31:17.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1058e,685310b5fed82d2f95e1058c,6852ddc311304d6fc7c26fe5,Azul,Único,84MMMMALAZUÚ54,1,136,2024-11-13T20:31:17.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1058f,685310b5fed82d2f95e1058c,6852ddc311304d6fc7c271f1,Morado,Único,140MMNLONMORÚ57,2,252,2024-11-13T20:31:17.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10591,685310b5fed82d2f95e10590,6852ddc311304d6fc7c26cfd,Rosado,L,21RPNSUDROSL38,1,73,2024-11-13T20:13:53.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10593,685310b5fed82d2f95e10592,6852ddc311304d6fc7c27163,Naranja,35,123CANSANNAR384,2,111,2024-11-13T18:13:35.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10595,685310b5fed82d2f95e10594,6852ddc311304d6fc7c27348,Verde,Único,168CEFECOVERÚ19,1,213,2024-11-13T11:52:24.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10596,685310b5fed82d2f95e10594,6852ddc311304d6fc7c270bb,Negro,L,105RPNGORNEGL28,1,129,2024-11-13T11:52:24.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10598,685310b5fed82d2f95e10597,6852ddc311304d6fc7c2731e,Rosado,Único,165MMMBODROSÚ17,2,218,2024-11-13T09:34:45.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1059a,685310b5fed82d2f95e10599,6852ddc311304d6fc7c27128,Rosado,Único,115ACNCARROSÚ40,1,105,2024-11-13T16:19:14.000Z,6852dbf5c4a6f8d1a81074f6
