_id,cliente,total,estado,createdAT,tenant
685310b5fed82d2f95e106b1,6852e012ec28a0201afd53f7,383,Procesado,2024-11-20T18:40:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106b4,6852e014ec28a0201afd540e,102,Procesado,2024-11-20T17:59:33.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106b6,6852e00cec28a0201afd538f,249,Procesado,2024-11-20T10:57:54.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106b9,6852e012ec28a0201afd53ef,243,Procesado,2024-11-20T15:43:00.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106bc,6852e00dec28a0201afd5396,118,Procesado,2024-11-20T17:27:17.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106be,6852e012ec28a0201afd53f7,179,Procesado,2024-11-20T20:30:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106c0,6852e011ec28a0201afd53dc,150,Procesado,2024-11-20T10:04:20.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106c2,6852e00dec28a0201afd5396,130,Procesado,2024-11-20T20:12:53.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106c4,6852e017ec28a0201afd5443,335,Procesado,2024-11-21T12:50:41.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106c7,6852e011ec28a0201afd53d7,115,Procesado,2024-11-21T14:47:35.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106c9,6852e00dec28a0201afd5397,91,Procesado,2024-11-21T15:43:54.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106cb,6852e014ec28a0201afd5410,122,Procesado,2024-11-21T11:21:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106cd,6852e013ec28a0201afd53fd,564,Procesado,2024-11-21T12:45:16.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106d1,6852e014ec28a0201afd5418,77,Procesado,2024-11-21T19:31:12.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106d3,6852e015ec28a0201afd5429,192,Procesado,2024-11-21T16:37:52.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106d6,6852e017ec28a0201afd5444,114,Procesado,2024-11-21T11:51:41.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106d8,6852e00fec28a0201afd53bc,294,Procesado,2024-11-21T10:24:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106db,6852e010ec28a0201afd53c9,118,Procesado,2024-11-21T18:50:25.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106dd,6852e00cec28a0201afd538b,137,Procesado,2024-11-21T17:13:34.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106df,6852e010ec28a0201afd53d0,676,Procesado,2024-11-21T15:19:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106e3,6852e014ec28a0201afd5415,229,Procesado,2024-11-21T18:21:59.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106e6,6852e00fec28a0201afd53c3,87,Procesado,2024-11-21T19:00:50.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106e8,6852e010ec28a0201afd53c8,151,Procesado,2024-11-21T18:57:58.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106ea,6852e015ec28a0201afd5425,176,Procesado,2024-11-21T11:23:12.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106ec,6852e013ec28a0201afd540a,74,Procesado,2024-11-22T18:11:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106ee,6852e010ec28a0201afd53d6,230,Procesado,2024-11-22T14:11:31.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106f0,6852e011ec28a0201afd53e6,119,Procesado,2024-11-22T11:20:23.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106f2,6852e00bec28a0201afd537f,310,Procesado,2024-11-22T12:32:11.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106f4,6852e00eec28a0201afd53a8,410,Procesado,2024-11-22T15:43:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106f8,6852e00dec28a0201afd539e,274,Procesado,2024-11-22T15:44:15.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106fb,6852e011ec28a0201afd53dd,472,Procesado,2024-11-22T20:50:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e106ff,6852e00cec28a0201afd5391,111,Procesado,2024-11-22T20:11:05.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10701,6852e010ec28a0201afd53cd,356,Procesado,2024-11-22T14:02:28.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10703,6852e014ec28a0201afd5417,154,Procesado,2024-11-22T12:28:07.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10705,6852e00dec28a0201afd53a2,175,Procesado,2024-11-22T14:26:23.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10707,6852e012ec28a0201afd53f0,74,Procesado,2024-11-22T11:42:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10709,6852e010ec28a0201afd53cb,111,Procesado,2024-11-22T17:13:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1070b,6852e015ec28a0201afd541d,181,Procesado,2024-11-22T17:17:12.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1070d,6852e010ec28a0201afd53d1,99,Procesado,2024-11-22T18:05:36.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1070f,6852e00fec28a0201afd53c3,437,Procesado,2024-11-22T13:51:54.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10713,6852e00fec28a0201afd53be,132,Procesado,2024-11-23T16:58:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10715,6852e010ec28a0201afd53cb,180,Procesado,2024-11-23T18:12:19.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10717,6852e015ec28a0201afd5420,562,Procesado,2024-11-23T12:43:44.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1071a,6852e013ec28a0201afd5404,125,Procesado,2024-11-23T18:24:15.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1071c,6852e00cec28a0201afd5382,115,Procesado,2024-11-23T09:09:28.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1071e,6852e00dec28a0201afd539a,126,Procesado,2024-11-23T18:48:58.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10720,6852e00bec28a0201afd537f,490,Procesado,2024-11-23T17:41:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10723,6852e00fec28a0201afd53c1,197,Procesado,2024-11-23T09:47:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10725,6852e00eec28a0201afd53b3,508,Procesado,2024-11-23T20:32:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10729,6852e014ec28a0201afd541b,133,Procesado,2024-11-23T18:48:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1072b,6852e015ec28a0201afd5422,203,Procesado,2024-11-23T17:07:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1072e,6852e012ec28a0201afd53f1,167,Procesado,2024-11-23T16:36:31.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10730,6852e014ec28a0201afd540f,102,Procesado,2024-11-23T15:20:56.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10732,6852e010ec28a0201afd53d0,74,Procesado,2024-11-23T16:26:00.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10734,6852e00fec28a0201afd53ba,255,Procesado,2024-11-23T13:48:34.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10737,6852e010ec28a0201afd53d5,132,Procesado,2024-11-23T11:54:04.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10739,6852e015ec28a0201afd5422,134,Procesado,2024-11-24T13:51:37.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1073b,6852e00eec28a0201afd53a5,364,Procesado,2024-11-24T12:57:28.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1073f,6852e013ec28a0201afd540a,150,Procesado,2024-11-24T13:26:33.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10741,6852e012ec28a0201afd53ef,298,Procesado,2024-11-24T16:19:57.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10744,6852e013ec28a0201afd5408,141,Procesado,2024-11-24T17:46:40.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10746,6852e017ec28a0201afd5443,136,Procesado,2024-11-24T09:41:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10748,6852e00eec28a0201afd53a5,207,Procesado,2024-11-24T09:55:53.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1074a,6852e015ec28a0201afd5429,203,Procesado,2024-11-24T20:38:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1074c,6852e011ec28a0201afd53de,91,Procesado,2024-11-24T09:28:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1074e,6852e011ec28a0201afd53e7,133,Procesado,2024-11-24T20:45:01.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10750,6852e00eec28a0201afd53a7,71,Procesado,2024-11-24T13:07:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10752,6852e00eec28a0201afd53aa,227,Procesado,2024-11-24T11:22:30.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10755,6852e015ec28a0201afd542c,155,Procesado,2024-11-24T18:31:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10757,6852e014ec28a0201afd540c,213,Procesado,2024-11-24T18:52:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10759,6852e015ec28a0201afd5421,91,Procesado,2024-11-24T18:24:07.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1075b,6852e010ec28a0201afd53d2,208,Procesado,2024-11-24T15:16:12.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1075d,6852e00eec28a0201afd53a8,249,Procesado,2024-11-25T09:40:14.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1075f,6852e012ec28a0201afd53f6,339,Procesado,2024-11-25T17:25:25.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10762,6852e014ec28a0201afd541b,222,Procesado,2024-11-25T19:41:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10764,6852e013ec28a0201afd5403,249,Procesado,2024-11-25T19:52:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10766,6852e012ec28a0201afd53f2,209,Procesado,2024-11-25T15:55:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10768,6852e016ec28a0201afd5439,180,Procesado,2024-11-25T11:18:11.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1076a,6852e013ec28a0201afd5403,213,Procesado,2024-11-25T12:45:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1076d,6852e015ec28a0201afd5426,386,Procesado,2024-11-25T18:11:01.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1076f,6852e015ec28a0201afd5423,144,Procesado,2024-11-25T17:38:44.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10771,6852e00dec28a0201afd5396,412,Procesado,2024-11-25T09:28:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10774,6852e016ec28a0201afd5438,234,Procesado,2024-11-25T20:11:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10776,6852e016ec28a0201afd5430,365,Procesado,2024-11-25T19:33:03.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10779,6852e016ec28a0201afd5439,400,Procesado,2024-11-25T16:45:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1077b,6852e011ec28a0201afd53df,60,Procesado,2024-11-25T14:26:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1077d,6852e013ec28a0201afd5401,516,Procesado,2024-11-25T12:00:35.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10780,6852e017ec28a0201afd5441,319,Procesado,2024-11-25T14:00:04.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10783,6852e010ec28a0201afd53d6,108,Procesado,2024-11-26T09:29:34.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10785,6852e00dec28a0201afd5398,80,Procesado,2024-11-26T20:50:06.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10787,6852e012ec28a0201afd53ed,524,Procesado,2024-11-26T12:33:13.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1078b,6852e00fec28a0201afd53bd,302,Procesado,2024-11-26T14:44:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1078d,6852e011ec28a0201afd53e4,227,Procesado,2024-11-26T09:56:10.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10790,6852e016ec28a0201afd5433,284,Procesado,2024-11-26T13:40:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10793,6852e017ec28a0201afd5444,87,Procesado,2024-11-26T09:58:41.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10795,6852e011ec28a0201afd53d7,64,Procesado,2024-11-26T12:54:53.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10797,6852e010ec28a0201afd53cb,130,Procesado,2024-11-26T20:13:34.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10799,6852e00eec28a0201afd53a8,167,Procesado,2024-11-26T18:39:10.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1079b,6852e011ec28a0201afd53de,195,Procesado,2024-11-26T12:41:09.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1079e,6852e00fec28a0201afd53ba,272,Procesado,2024-11-26T20:17:10.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107a0,6852e00fec28a0201afd53bb,246,Procesado,2024-11-26T13:49:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107a2,6852e00dec28a0201afd5398,76,Procesado,2024-11-26T15:27:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107a4,6852e015ec28a0201afd5427,274,Procesado,2024-11-26T10:07:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107a6,6852e00eec28a0201afd53b4,91,Procesado,2024-11-26T09:46:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107a8,6852e00cec28a0201afd5390,337,Procesado,2024-11-27T13:44:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107ab,6852e00bec28a0201afd537f,420,Procesado,2024-11-27T15:21:03.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107ae,6852e016ec28a0201afd543c,439,Procesado,2024-11-27T09:41:53.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107b1,6852e010ec28a0201afd53cf,91,Procesado,2024-11-27T20:20:10.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107b3,6852e00eec28a0201afd53b4,95,Procesado,2024-11-27T14:13:32.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107b5,6852e010ec28a0201afd53cc,74,Procesado,2024-11-27T15:45:15.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107b7,6852e00eec28a0201afd53ad,136,Procesado,2024-11-27T17:06:48.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107b9,6852e012ec28a0201afd53ee,245,Procesado,2024-11-27T19:51:35.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107bc,6852e00dec28a0201afd5392,371,Procesado,2024-11-27T16:23:25.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107bf,6852e014ec28a0201afd5414,181,Procesado,2024-11-27T13:08:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107c1,6852e00fec28a0201afd53c1,122,Procesado,2024-11-27T14:26:06.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107c3,6852e013ec28a0201afd5408,240,Procesado,2024-11-27T15:15:50.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107c6,6852e016ec28a0201afd543c,106,Procesado,2024-11-27T13:47:21.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107c8,6852e015ec28a0201afd5427,262,Procesado,2024-11-27T18:48:36.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107cb,6852e00eec28a0201afd53b3,106,Procesado,2024-11-27T19:28:24.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107cd,6852e016ec28a0201afd5433,206,Procesado,2024-11-27T13:16:27.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107cf,6852e010ec28a0201afd53d6,522,Procesado,2024-11-28T10:40:21.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107d2,6852e00cec28a0201afd5387,115,Procesado,2024-11-28T12:19:23.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107d4,6852e012ec28a0201afd53ec,123,Procesado,2024-11-28T14:46:23.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107d6,6852e010ec28a0201afd53d6,373,Procesado,2024-11-28T18:30:19.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107d9,6852e00cec28a0201afd5385,288,Procesado,2024-11-28T17:52:07.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107db,6852e00eec28a0201afd53a4,213,Procesado,2024-11-28T20:19:54.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107de,6852e011ec28a0201afd53d7,247,Procesado,2024-11-28T20:40:39.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107e1,6852e015ec28a0201afd541f,122,Procesado,2024-11-28T19:10:29.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107e3,6852e00fec28a0201afd53ba,246,Procesado,2024-11-28T16:23:57.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107e6,6852e011ec28a0201afd53df,158,Procesado,2024-11-28T20:36:33.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107e9,6852e011ec28a0201afd53e7,114,Procesado,2024-11-28T17:24:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107eb,6852e015ec28a0201afd5426,141,Procesado,2024-11-28T20:57:09.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107ed,6852e00fec28a0201afd53be,59,Procesado,2024-11-28T17:56:48.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107ef,6852e012ec28a0201afd53ed,139,Procesado,2024-11-28T09:30:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107f1,6852e00dec28a0201afd539a,193,Procesado,2024-11-28T13:45:48.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107f3,6852e011ec28a0201afd53e6,94,Procesado,2024-11-28T11:26:01.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107f5,6852e013ec28a0201afd5405,539,Procesado,2024-11-29T11:47:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107f9,6852e010ec28a0201afd53d4,87,Procesado,2024-11-29T17:24:19.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107fb,6852e011ec28a0201afd53e1,186,Procesado,2024-11-29T16:40:00.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e107fe,6852e00eec28a0201afd53b3,132,Procesado,2024-11-29T19:24:56.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10800,6852e00dec28a0201afd5397,209,Procesado,2024-11-29T10:57:12.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10802,6852e012ec28a0201afd53f9,302,Procesado,2024-11-29T10:32:17.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10805,6852e014ec28a0201afd5416,174,Procesado,2024-11-29T18:42:43.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10807,6852e015ec28a0201afd5422,233,Procesado,2024-11-29T15:45:54.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1080a,6852e00eec28a0201afd53a5,126,Procesado,2024-11-29T12:58:37.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1080c,6852e00fec28a0201afd53c2,71,Procesado,2024-11-29T15:10:05.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1080e,6852e00cec28a0201afd538d,290,Procesado,2024-11-29T12:37:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10811,6852e014ec28a0201afd5410,448,Procesado,2024-11-29T15:33:04.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10813,6852e00eec28a0201afd53b2,136,Procesado,2024-11-29T11:57:17.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10815,6852e013ec28a0201afd5402,724,Procesado,2024-11-29T13:31:14.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10818,6852e00cec28a0201afd5388,108,Procesado,2024-11-29T12:54:22.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1081a,6852e016ec28a0201afd543a,191,Procesado,2024-11-29T16:15:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1081d,6852e011ec28a0201afd53dd,272,Procesado,2024-11-30T17:22:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1081f,6852e013ec28a0201afd53fa,188,Procesado,2024-11-30T10:12:14.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10821,6852e00dec28a0201afd53a3,113,Procesado,2024-11-30T10:52:13.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10823,6852e010ec28a0201afd53cb,266,Procesado,2024-11-30T11:17:32.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10825,6852e012ec28a0201afd53f0,132,Procesado,2024-11-30T14:13:45.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10827,6852e013ec28a0201afd540b,137,Procesado,2024-11-30T13:16:40.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10829,6852e012ec28a0201afd53f0,144,Procesado,2024-11-30T12:06:53.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1082b,6852e011ec28a0201afd53d8,362,Procesado,2024-11-30T16:16:26.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1082e,6852e00dec28a0201afd53a3,441,Procesado,2024-11-30T19:37:06.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10831,6852e00dec28a0201afd5398,84,Procesado,2024-11-30T10:35:02.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10833,6852e013ec28a0201afd5405,240,Procesado,2024-11-30T10:43:02.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10835,6852e013ec28a0201afd53fd,190,Procesado,2024-11-30T20:54:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10837,6852e00cec28a0201afd5383,106,Procesado,2024-11-30T10:06:59.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10839,6852e012ec28a0201afd53f4,181,Procesado,2024-11-30T13:20:17.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1083c,6852e00dec28a0201afd539d,198,Procesado,2024-11-30T20:19:00.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1083f,6852e012ec28a0201afd53eb,236,Procesado,2024-11-30T14:01:28.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10841,6852e011ec28a0201afd53de,354,Procesado,2024-12-01T11:23:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10844,6852e017ec28a0201afd5443,183,Procesado,2024-12-01T20:56:34.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10846,6852e00dec28a0201afd5394,278,Procesado,2024-12-01T11:25:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10848,6852e015ec28a0201afd5427,503,Procesado,2024-12-01T15:35:42.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1084b,6852e011ec28a0201afd53e4,84,Procesado,2024-12-01T10:50:37.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1084d,6852e012ec28a0201afd53ec,120,Procesado,2024-12-01T20:11:47.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1084f,6852e013ec28a0201afd5401,617,Procesado,2024-12-01T12:59:38.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10852,6852e011ec28a0201afd53db,123,Procesado,2024-12-01T20:31:46.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10854,6852e00fec28a0201afd53ba,134,Procesado,2024-12-01T14:37:25.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10856,6852e016ec28a0201afd5439,141,Procesado,2024-12-01T17:40:39.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10858,6852e00eec28a0201afd53aa,242,Procesado,2024-12-01T19:33:08.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1085a,6852e010ec28a0201afd53c6,200,Procesado,2024-12-01T19:53:36.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1085c,6852e010ec28a0201afd53cc,468,Procesado,2024-12-01T15:27:19.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e1085e,6852e012ec28a0201afd53ec,412,Procesado,2024-12-01T13:18:16.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10860,6852e013ec28a0201afd540b,111,Procesado,2024-12-01T14:39:18.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10862,6852e012ec28a0201afd53eb,294,Procesado,2024-12-01T09:34:49.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10864,6852e013ec28a0201afd53fd,293,Procesado,2024-12-01T16:53:16.000Z,6852dbf5c4a6f8d1a81074f6
685310b5fed82d2f95e10867,6852e00fec28a0201afd53b9,113,Procesado,2024-12-01T13:37:20.000Z,6852dbf5c4a6f8d1a81074f6
