_id,hxd,color,talla,sku,cantidad,precio,producto,tenant,createdAT,__v
6852ddc311304d6fc7c26e43,#0000FF,Azul,M,49RPNGORAZUM30,11,141,6852ddc311304d6fc7c26e33,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:46:17.000Z,0
6852ddc311304d6fc7c26e44,#0000FF,Azul,S,49RPNGORAZUS88,17,141,6852ddc311304d6fc7c26e33,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:46:17.000Z,0
6852ddc311304d6fc7c26e45,#0000FF,Azul,XXL,49RPNGORAZUX89,14,193,6852ddc311304d6fc7c26e33,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:46:17.000Z,0
6852ddc311304d6fc7c26e46,#0000FF,Azul,XS,49RPNGORAZUX01,-13,172,6852ddc311304d6fc7c26e33,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:46:17.000Z,0
6852ddc311304d6fc7c26e47,#0000FF,Azul,XL,49RPNGORAZUX49,16,139,6852ddc311304d6fc7c26e33,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:46:17.000Z,0
6852ddc311304d6fc7c26e4d,#FFFF00,Amarillo,Único,50MMNMOEAMAÚ68,-26,0,6852ddc311304d6fc7c26e4c,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:54:17.000Z,0
6852ddc311304d6fc7c26e51,#808080,Gris,Único,51CENPERGRIÚ91,98,130,6852ddc311304d6fc7c26e50,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:48:17.000Z,0
6852ddc311304d6fc7c26e52,#FFFFFF,Blanco,Único,51CENPERBLAÚ64,118,122,6852ddc311304d6fc7c26e50,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:48:17.000Z,0
6852ddc311304d6fc7c26e53,#000000,Negro,Único,51CENPERNEGÚ96,-18,94,6852ddc311304d6fc7c26e50,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:48:17.000Z,0
6852ddc311304d6fc7c26e54,#FFC0CB,Rosado,Único,51CENPERROSÚ91,141,101,6852ddc311304d6fc7c26e50,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:48:17.000Z,0
6852ddc311304d6fc7c26e55,#A52A2A,Café,Único,51CENPERCAFÚ63,117,77,6852ddc311304d6fc7c26e50,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:48:17.000Z,0
6852ddc311304d6fc7c26e59,#0000FF,Azul,Único,52ACNLONAZUÚ29,336,90,6852ddc311304d6fc7c26e58,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:14:17.000Z,0
6852ddc311304d6fc7c26e5a,#FFFF00,Amarillo,Único,52ACNLONAMAÚ27,235,74,6852ddc311304d6fc7c26e58,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:14:17.000Z,0
6852ddc311304d6fc7c26e5b,#FFFFFF,Blanco,Único,52ACNLONBLAÚ39,281,73,6852ddc311304d6fc7c26e58,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:14:17.000Z,0
6852ddc311304d6fc7c26e5f,#008000,Verde,Único,53CENCOIVERÚ79,162,83,6852ddc311304d6fc7c26e5e,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:48:17.000Z,0
6852ddc311304d6fc7c26e60,#FFFFFF,Blanco,Único,53CENCOIBLAÚ31,244,125,6852ddc311304d6fc7c26e5e,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:48:17.000Z,0
6852ddc311304d6fc7c26e61,#0000FF,Azul,Único,53CENCOIAZUÚ11,153,92,6852ddc311304d6fc7c26e5e,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:48:17.000Z,0
6852ddc311304d6fc7c26e68,#FFC0CB,Rosado,Único,54ACNESTROSÚ99,44,66,6852ddc311304d6fc7c26e67,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:18:17.000Z,0
6852ddc311304d6fc7c26e69,#A52A2A,Café,Único,54ACNESTCAFÚ46,212,74,6852ddc311304d6fc7c26e67,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:18:17.000Z,0
6852ddc311304d6fc7c26e6a,#800080,Morado,Único,54ACNESTMORÚ02,56,99,6852ddc311304d6fc7c26e67,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:18:17.000Z,0
6852ddc311304d6fc7c26e6b,#008000,Verde,Único,54ACNESTVERÚ96,108,63,6852ddc311304d6fc7c26e67,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:18:17.000Z,0
6852ddc311304d6fc7c26e6c,#808080,Gris,Único,54ACNESTGRIÚ87,112,87,6852ddc311304d6fc7c26e67,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:18:17.000Z,0
6852ddc311304d6fc7c26e72,#FFC0CB,Rosado,S,55RPFGORROSS00,-19,178,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e73,#FFC0CB,Rosado,L,55RPFGORROSL71,-18,178,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e74,#FFC0CB,Rosado,XS,55RPFGORROSX52,2,130,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e75,#FFC0CB,Rosado,XXL,55RPFGORROSX51,-27,0,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e76,#FFC0CB,Rosado,XL,55RPFGORROSX43,-19,127,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e77,#FFC0CB,Rosado,M,55RPFGORROSM23,-23,153,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e78,#FFFF00,Amarillo,L,55RPFGORAMAL95,-6,210,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e79,#FFFF00,Amarillo,S,55RPFGORAMAS54,-8,169,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e7a,#FFFF00,Amarillo,XL,55RPFGORAMAX21,-31,0,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e7b,#FFFF00,Amarillo,XXL,55RPFGORAMAX66,-26,0,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e7c,#FFFF00,Amarillo,XS,55RPFGORAMAX13,-28,0,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e7d,#FFFFFF,Blanco,S,55RPFGORBLAS56,27,171,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e7e,#FFFFFF,Blanco,M,55RPFGORBLAM78,4,130,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e7f,#FFFFFF,Blanco,XL,55RPFGORBLAX93,-31,0,6852ddc311304d6fc7c26e71,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:35:17.000Z,0
6852ddc311304d6fc7c26e85,#000080,Azul Marino,41,56CAMZACAZM474,0,168,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e86,#000080,Azul Marino,38,56CAMZACAZM319,13,200,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e87,#000080,Azul Marino,37,56CAMZACAZM350,-11,129,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e88,#000080,Azul Marino,44,56CAMZACAZM434,-16,183,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e89,#000080,Azul Marino,42,56CAMZACAZM427,-8,104,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e8a,#000080,Azul Marino,39,56CAMZACAZM379,2,179,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e8b,#000080,Azul Marino,35,56CAMZACAZM311,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e8c,#000080,Azul Marino,43,56CAMZACAZM438,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e8d,#000080,Azul Marino,40,56CAMZACAZM429,-12,133,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e8e,#000000,Negro,39,56CAMZACNEG338,-19,143,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e8f,#000000,Negro,36,56CAMZACNEG335,-7,143,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e90,#000000,Negro,41,56CAMZACNEG462,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e91,#000000,Negro,37,56CAMZACNEG358,6,188,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e92,#000000,Negro,42,56CAMZACNEG495,-23,99,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e93,#000000,Negro,38,56CAMZACNEG362,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e94,#000000,Negro,43,56CAMZACNEG482,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e95,#FF0000,Rojo,35,56CAMZACROJ390,-8,167,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e96,#FF0000,Rojo,43,56CAMZACROJ412,-14,199,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e97,#FF0000,Rojo,37,56CAMZACROJ373,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e98,#FF0000,Rojo,40,56CAMZACROJ436,-8,136,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e99,#FF0000,Rojo,44,56CAMZACROJ483,-20,102,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e9a,#FF0000,Rojo,36,56CAMZACROJ348,-27,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e9b,#FF0000,Rojo,42,56CAMZACROJ477,-27,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e9c,#FF0000,Rojo,38,56CAMZACROJ371,-27,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e9d,#FF0000,Rojo,39,56CAMZACROJ391,-5,192,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e9e,#FF0000,Rojo,41,56CAMZACROJ426,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26e9f,#A52A2A,Café,43,56CAMZACCAF445,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26ea0,#A52A2A,Café,39,56CAMZACCAF309,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26ea1,#A52A2A,Café,44,56CAMZACCAF421,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26ea2,#A52A2A,Café,36,56CAMZACCAF377,-11,104,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26ea3,#A52A2A,Café,35,56CAMZACCAF356,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26ea4,#A52A2A,Café,41,56CAMZACCAF462,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26ea5,#A52A2A,Café,37,56CAMZACCAF381,-2,196,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26ea6,#A52A2A,Café,38,56CAMZACCAF381,-19,162,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26ea7,#A52A2A,Café,40,56CAMZACCAF453,-27,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26ea8,#A52A2A,Café,42,56CAMZACCAF424,-26,0,6852ddc311304d6fc7c26e84,6852dbf5c4a6f8d1a81074f6,2025-04-17T03:04:17.000Z,0
6852ddc311304d6fc7c26eaf,#800080,Morado,Único,57CEMPREMORÚ47,137,238,6852ddc311304d6fc7c26eae,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:01:17.000Z,0
6852ddc311304d6fc7c26eb0,#000000,Negro,Único,57CEMPRENEGÚ41,281,223,6852ddc311304d6fc7c26eae,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:01:17.000Z,0
6852ddc311304d6fc7c26eb1,#000080,Azul Marino,Único,57CEMPREAZMÚ26,195,224,6852ddc311304d6fc7c26eae,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:01:17.000Z,0
6852ddc311304d6fc7c26eb8,#0000FF,Azul,Único,58CENPERAZUÚ82,-26,0,6852ddc311304d6fc7c26eb7,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:58:17.000Z,0
6852ddc311304d6fc7c26eb9,#FFC0CB,Rosado,Único,58CENPERROSÚ04,-26,0,6852ddc311304d6fc7c26eb7,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:58:17.000Z,0
6852ddc311304d6fc7c26eba,#808080,Gris,Único,58CENPERGRIÚ40,-26,0,6852ddc311304d6fc7c26eb7,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:58:17.000Z,0
6852ddc311304d6fc7c26ebb,#A52A2A,Café,Único,58CENPERCAFÚ67,-26,0,6852ddc311304d6fc7c26eb7,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:58:17.000Z,0
6852ddc311304d6fc7c26ebe,#800080,Morado,Único,59CEMPREMORÚ08,-26,0,6852ddc311304d6fc7c26ebd,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:33:17.000Z,0
6852ddc311304d6fc7c26ebf,#000000,Negro,Único,59CEMPRENEGÚ13,-26,0,6852ddc311304d6fc7c26ebd,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:33:17.000Z,0
6852ddc311304d6fc7c26ec0,#000080,Azul Marino,Único,59CEMPREAZMÚ40,-26,0,6852ddc311304d6fc7c26ebd,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:33:17.000Z,0
6852ddc311304d6fc7c26ec1,#FFC0CB,Rosado,Único,59CEMPREROSÚ14,-26,0,6852ddc311304d6fc7c26ebd,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:33:17.000Z,0
6852ddc311304d6fc7c26ec2,#FFA500,Naranja,Único,59CEMPRENARÚ71,-26,0,6852ddc311304d6fc7c26ebd,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:33:17.000Z,0
6852ddc311304d6fc7c26ec9,#800080,Morado,Único,60CENPERMORÚ42,249,116,6852ddc311304d6fc7c26ec8,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:30:17.000Z,0
6852ddc311304d6fc7c26eca,#FFC0CB,Rosado,Único,60CENPERROSÚ10,274,84,6852ddc311304d6fc7c26ec8,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:30:17.000Z,0
6852ddc311304d6fc7c26ecd,#800080,Morado,37,61CANSANMOR332,-26,0,6852ddc311304d6fc7c26ecc,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:41:17.000Z,0
6852ddc311304d6fc7c26ece,#800080,Morado,40,61CANSANMOR479,-26,0,6852ddc311304d6fc7c26ecc,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:41:17.000Z,0
6852ddc311304d6fc7c26ecf,#800080,Morado,35,61CANSANMOR394,-26,0,6852ddc311304d6fc7c26ecc,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:41:17.000Z,0
6852ddc311304d6fc7c26ed0,#808080,Gris,41,61CANSANGRI439,-26,0,6852ddc311304d6fc7c26ecc,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:41:17.000Z,0
6852ddc311304d6fc7c26ed1,#808080,Gris,36,61CANSANGRI346,-26,0,6852ddc311304d6fc7c26ecc,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:41:17.000Z,0
6852ddc311304d6fc7c26ed2,#808080,Gris,43,61CANSANGRI437,-26,0,6852ddc311304d6fc7c26ecc,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:41:17.000Z,0
6852ddc311304d6fc7c26ed3,#808080,Gris,37,61CANSANGRI351,-26,0,6852ddc311304d6fc7c26ecc,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:41:17.000Z,0
6852ddc311304d6fc7c26ed4,#808080,Gris,35,61CANSANGRI344,-26,0,6852ddc311304d6fc7c26ecc,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:41:17.000Z,0
6852ddc311304d6fc7c26ed9,#FF0000,Rojo,L,62RPNGORROJL22,14,113,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26eda,#FF0000,Rojo,XXL,62RPNGORROJX86,-12,91,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26edb,#FF0000,Rojo,XS,62RPNGORROJX44,46,60,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26edc,#FF0000,Rojo,S,62RPNGORROJS58,21,111,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26edd,#A52A2A,Café,XS,62RPNGORCAFX43,125,63,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26ede,#A52A2A,Café,S,62RPNGORCAFS23,87,87,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26edf,#A52A2A,Café,XL,62RPNGORCAFX58,121,60,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26ee0,#A52A2A,Café,XXL,62RPNGORCAFX14,107,73,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26ee1,#000000,Negro,XL,62RPNGORNEGX53,-29,0,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26ee2,#000000,Negro,XXL,62RPNGORNEGX66,48,126,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26ee3,#000000,Negro,XS,62RPNGORNEGX53,4,120,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26ee4,#000000,Negro,L,62RPNGORNEGL03,16,56,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26ee5,#808080,Gris,S,62RPNGORGRIS31,60,88,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26ee6,#808080,Gris,XXL,62RPNGORGRIX15,-1,57,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26ee7,#808080,Gris,L,62RPNGORGRIL02,40,125,6852ddc311304d6fc7c26ed8,6852dbf5c4a6f8d1a81074f6,2025-04-17T02:27:17.000Z,0
6852ddc311304d6fc7c26eed,#000080,Azul Marino,Único,63CENCOIAZMÚ64,338,87,6852ddc311304d6fc7c26eec,6852dbf5c4a6f8d1a81074f6,2025-04-16T23:47:17.000Z,0
6852ddc311304d6fc7c26ef3,#A52A2A,Café,36,64CANBOTCAF361,11,144,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26ef4,#A52A2A,Café,35,64CANBOTCAF398,-13,179,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26ef5,#A52A2A,Café,37,64CANBOTCAF337,-26,0,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26ef6,#A52A2A,Café,40,64CANBOTCAF451,32,130,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26ef7,#A52A2A,Café,41,64CANBOTCAF406,-15,165,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26ef8,#A52A2A,Café,39,64CANBOTCAF343,5,109,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26ef9,#A52A2A,Café,44,64CANBOTCAF402,-30,0,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26efa,#A52A2A,Café,38,64CANBOTCAF374,31,125,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26efb,#A52A2A,Café,42,64CANBOTCAF488,29,98,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26efc,#008000,Verde,41,64CANBOTVER441,67,155,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26efd,#008000,Verde,42,64CANBOTVER495,22,204,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26efe,#008000,Verde,37,64CANBOTVER351,-13,195,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26eff,#FF0000,Rojo,42,64CANBOTROJ427,-12,111,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f00,#FF0000,Rojo,44,64CANBOTROJ429,27,197,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f01,#FF0000,Rojo,39,64CANBOTROJ326,5,157,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f02,#FF0000,Rojo,38,64CANBOTROJ340,-8,108,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f03,#FF0000,Rojo,40,64CANBOTROJ406,-13,178,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f04,#FF0000,Rojo,36,64CANBOTROJ310,128,157,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f05,#FF0000,Rojo,43,64CANBOTROJ406,-29,0,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f06,#808080,Gris,37,64CANBOTGRI376,26,175,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f07,#808080,Gris,40,64CANBOTGRI424,-28,0,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f08,#808080,Gris,42,64CANBOTGRI491,10,108,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f09,#808080,Gris,44,64CANBOTGRI410,-26,0,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f0a,#808080,Gris,43,64CANBOTGRI416,-29,0,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
6852ddc311304d6fc7c26f0b,#808080,Gris,35,64CANBOTGRI336,7,133,6852ddc311304d6fc7c26ef2,6852dbf5c4a6f8d1a81074f6,2025-04-17T00:37:17.000Z,0
